Name,Type,Time,Amount
ShortStop,Food(pre-packaged),2016-07-14T15:00:00Z,1
ShortStop,Food(pre-packaged),2016-07-14T15:01:00Z,2
ShortStop,Food(pre-packaged),2016-07-14T15:11:00Z,1
ShortStop,Food(pre-packaged),2016-07-14T15:30:00Z,2.5
ShortStop,Food(pre-packaged),2016-07-15T19:01:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:05:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:06:00Z,5.5
ShortStop,Food(pre-packaged),2016-07-15T19:08:00Z,5
ShortStop,Food(pre-packaged),2016-07-15T19:12:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T19:12:00Z,7
ShortStop,Food(pre-packaged),2016-07-15T19:17:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:27:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:27:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:32:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T19:35:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T19:36:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:37:00Z,5.5
ShortStop,Food(pre-packaged),2016-07-15T19:38:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T19:39:00Z,3
ShortStop,Food(pre-packaged),2016-07-15T19:39:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:40:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:41:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:42:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T19:44:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:49:00Z,2.5
ShortStop,Food(pre-packaged),2016-07-15T19:50:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:51:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:52:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T19:56:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:00:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:08:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:10:00Z,2.5
ShortStop,Food(pre-packaged),2016-07-15T16:11:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:12:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:17:00Z,2.5
ShortStop,Food(pre-packaged),2016-07-15T16:20:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:21:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:25:00Z,2.5
ShortStop,Food(pre-packaged),2016-07-15T16:26:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T16:32:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T16:33:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:34:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:35:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:36:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:37:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:38:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T16:40:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T16:45:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T16:53:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T16:54:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T16:55:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T16:56:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:00:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:01:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:02:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T17:07:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:10:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:15:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:19:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:20:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:20:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:21:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T17:22:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:22:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T17:26:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:27:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:29:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:30:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:31:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:32:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:32:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:33:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:35:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:36:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:39:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T17:39:00Z,5.5
ShortStop,Food(pre-packaged),2016-07-15T17:40:00Z,3
ShortStop,Food(pre-packaged),2016-07-15T17:45:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:47:00Z,3
ShortStop,Food(pre-packaged),2016-07-15T17:48:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T17:49:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:01:00Z,10
ShortStop,Food(pre-packaged),2016-07-15T18:02:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T06:02:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T18:03:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:03:00Z,3
ShortStop,Food(pre-packaged),2016-07-15T06:05:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T06:05:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T18:06:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T18:07:00Z,3
ShortStop,Food(pre-packaged),2016-07-15T18:10:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T18:10:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T18:11:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:14:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T18:15:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T18:16:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T18:21:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:22:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:22:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:23:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:23:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:23:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T18:24:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T18:24:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T18:25:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:26:00Z,2.5
ShortStop,Food(pre-packaged),2016-07-15T18:28:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T06:28:00Z,3
ShortStop,Food(pre-packaged),2016-07-15T18:29:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T06:30:00Z,30
ShortStop,Food(pre-packaged),2016-07-15T18:30:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:32:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:34:00Z,5
ShortStop,Food(pre-packaged),2016-07-15T18:36:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T18:38:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:39:00Z,1
ShortStop,Food(pre-packaged),2016-07-15T18:41:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:41:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T06:43:00Z,7
ShortStop,Food(pre-packaged),2016-07-15T18:44:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T18:45:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:46:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T18:48:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T18:49:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T18:51:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T18:52:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T18:58:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-15T20:16:00Z,-27.5
ShortStop,Food(pre-packaged),2016-07-15T20:22:00Z,-24.31
ShortStop,Food(pre-packaged),2016-07-15T20:27:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T21:06:00Z,60
ShortStop,Food(pre-packaged),2016-07-15T21:37:00Z,37
ShortStop,Food(pre-packaged),2016-07-15T21:39:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T21:48:00Z,150
ShortStop,Food(pre-packaged),2016-07-15T15:27:00Z,4
ShortStop,Food(pre-packaged),2016-07-15T15:35:00Z,42
ShortStop,Food(pre-packaged),2016-07-15T15:51:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T15:55:00Z,5
ShortStop,Food(pre-packaged),2016-07-15T15:56:00Z,2
ShortStop,Food(pre-packaged),2016-07-15T15:59:00Z,2
ShortStop,Food(pre-packaged),2016-07-18T16:29:00Z,-41.55
ShortStop,Food(pre-packaged),2016-07-19T18:17:00Z,113
ShortStop,Food(pre-packaged),2016-07-19T18:18:00Z,-6.4
ShortStop,Food(pre-packaged),2016-07-05T15:46:00Z,-3.23
ShortStop,Food(pre-packaged),2016-07-06T19:02:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-06T19:03:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-06T19:40:00Z,2
ShortStop,Food(pre-packaged),2016-07-06T19:46:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T19:48:00Z,7
ShortStop,Food(pre-packaged),2016-07-06T19:49:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T17:10:00Z,5
ShortStop,Food(pre-packaged),2016-07-06T17:14:00Z,5
ShortStop,Food(pre-packaged),2016-07-06T17:15:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T17:16:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T17:16:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T17:17:00Z,7
ShortStop,Food(pre-packaged),2016-07-06T17:18:00Z,5
ShortStop,Food(pre-packaged),2016-07-06T17:22:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T17:24:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T17:28:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T17:37:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T18:05:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-06T18:12:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T18:25:00Z,5
ShortStop,Food(pre-packaged),2016-07-06T18:28:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T18:28:00Z,2.5
ShortStop,Food(pre-packaged),2016-07-06T18:46:00Z,2
ShortStop,Food(pre-packaged),2016-07-06T20:01:00Z,3
ShortStop,Food(pre-packaged),2016-07-06T20:35:00Z,36.98
ShortStop,Food(pre-packaged),2016-07-06T20:38:00Z,9
ShortStop,Food(pre-packaged),2016-07-06T21:23:00Z,-7.53
ShortStop,Food(pre-packaged),2016-07-07T19:00:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T19:02:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T19:04:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T19:05:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T19:06:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T19:07:00Z,2
ShortStop,Food(pre-packaged),2016-07-07T19:09:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T19:13:00Z,1
ShortStop,Food(pre-packaged),2016-07-07T19:13:00Z,1
ShortStop,Food(pre-packaged),2016-07-07T19:27:00Z,5
ShortStop,Food(pre-packaged),2016-07-07T17:00:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T17:02:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T17:04:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T17:06:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:08:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:09:00Z,6
ShortStop,Food(pre-packaged),2016-07-07T17:13:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:14:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:15:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-07T17:16:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:17:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:17:00Z,3
ShortStop,Food(pre-packaged),2016-07-07T17:19:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T17:20:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T17:20:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-07T17:21:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:23:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:25:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:32:00Z,3
ShortStop,Food(pre-packaged),2016-07-07T17:36:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:55:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T17:55:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:56:00Z,2
ShortStop,Food(pre-packaged),2016-07-07T17:57:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T17:58:00Z,6
ShortStop,Food(pre-packaged),2016-07-07T17:59:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:04:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:06:00Z,4
ShortStop,Food(pre-packaged),2016-07-07T18:07:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:09:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T18:13:00Z,4
ShortStop,Food(pre-packaged),2016-07-07T18:21:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:27:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:29:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:30:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:33:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-07T18:37:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T18:38:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T18:40:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:43:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-07T18:44:00Z,2
ShortStop,Food(pre-packaged),2016-07-07T18:48:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:48:00Z,3
ShortStop,Food(pre-packaged),2016-07-07T18:53:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-07T18:57:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T18:59:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-07T20:10:00Z,10.5
ShortStop,Food(pre-packaged),2016-07-07T20:11:00Z,42
ShortStop,Food(pre-packaged),2016-07-08T19:13:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T19:15:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T19:17:00Z,-10.5
ShortStop,Food(pre-packaged),2016-07-08T19:17:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T19:18:00Z,3.75
ShortStop,Food(pre-packaged),2016-07-08T19:33:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T19:33:00Z,5.5
ShortStop,Food(pre-packaged),2016-07-08T19:34:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-08T19:35:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T19:50:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T19:53:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T19:58:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T17:20:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T17:24:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T17:26:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T17:27:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T17:28:00Z,3.75
ShortStop,Food(pre-packaged),2016-07-08T17:34:00Z,3.75
ShortStop,Food(pre-packaged),2016-07-08T17:36:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-08T17:39:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T17:40:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T17:40:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T17:45:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T17:56:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T17:56:00Z,3
ShortStop,Food(pre-packaged),2016-07-08T18:09:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T18:13:00Z,2
ShortStop,Food(pre-packaged),2016-07-08T18:17:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T18:25:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T18:37:00Z,9.5
ShortStop,Food(pre-packaged),2016-07-08T18:39:00Z,2
ShortStop,Food(pre-packaged),2016-07-08T18:40:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T18:41:00Z,6
ShortStop,Food(pre-packaged),2016-07-08T18:42:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T18:44:00Z,3.5
ShortStop,Food(pre-packaged),2016-07-08T18:48:00Z,1.5
ShortStop,Food(pre-packaged),2016-07-08T18:54:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T20:00:00Z,1.75
ShortStop,Food(pre-packaged),2016-07-08T21:02:00Z,29.75
ShortStop,Food(pre-packaged),2016-07-08T21:52:00Z,-6.69
ShortStop,Food(pre-packaged),2016-07-08T15:08:00Z,-9.64
ShortStop,Food(pre-packaged),2016-07-09T19:26:00Z,2
ShortStop,Food(pre-packaged),2016-07-09T17:42:00Z,8
ShortStop,Food(pre-packaged),2016-07-09T14:58:00Z,1
ShortStop,Food(pre-packaged),2016-07-09T15:49:00Z,4
LeBelle,Goods,2016-05-24T20:54:00Z,-5.17
LeBelle,Goods,2016-05-24T21:39:00Z,-12.28
LeBelle,Goods,2016-05-25T22:22:00Z,-19.63
LeBelle,Goods,2016-05-26T22:39:00Z,-28.09
LeBelle,Goods,2016-05-27T21:22:00Z,-11.78
LeBelle,Goods,2016-06-10T22:30:00Z,-6.2
LeBelle,Goods,2016-06-13T22:57:00Z,-4.9
LeBelle,Goods,2016-06-13T23:01:00Z,-7.56
LeBelle,Goods,2016-06-15T22:17:00Z,-2.32
LeBelle,Goods,2016-06-15T22:20:00Z,-11.86
LeBelle,Goods,2016-06-15T22:26:00Z,-11.86
LeBelle,Goods,2016-06-17T22:35:00Z,-18.65
LeBelle,Goods,2016-06-17T15:04:00Z,-1.35
LeBelle,Goods,2016-06-17T15:08:00Z,-10.2
LeBelle,Goods,2016-06-17T15:11:00Z,-1.02
LeBelle,Goods,2016-06-17T15:33:00Z,11.86
LeBelle,Goods,2016-06-17T15:34:00Z,-11.86
LeBelle,Goods,2016-06-02T17:08:00Z,-6.61
LeBelle,Goods,2016-06-02T22:30:00Z,-14.85
LeBelle,Goods,2016-06-02T15:10:00Z,-15.49
LeBelle,Goods,2016-06-20T23:02:00Z,-44.56
LeBelle,Goods,2016-06-21T21:36:00Z,-23.43
LeBelle,Goods,2016-06-21T15:23:00Z,-76.18
LeBelle,Goods,2016-06-22T22:04:00Z,-15.69
LeBelle,Goods,2016-06-22T14:40:00Z,-4.83
LeBelle,Goods,2016-06-27T22:45:00Z,-18.33
LeBelle,Goods,2016-06-27T15:02:00Z,-12.68
LeBelle,Goods,2016-06-27T15:08:00Z,-18.8
LeBelle,Goods,2016-06-29T21:14:00Z,-7.44
LeBelle,Goods,2016-06-29T21:15:00Z,-22.39
LeBelle,Goods,2016-06-29T21:17:00Z,-10.85
LeBelle,Goods,2016-06-03T21:58:00Z,-2.56
LeBelle,Goods,2016-06-06T17:09:00Z,-16.05
LeBelle,Goods,2016-06-06T21:49:00Z,-6.14
LeBelle,Goods,2016-06-08T19:14:00Z,-7.07
LeBelle,Goods,2016-06-08T22:18:00Z,-16.65
LeBelle,Goods,2016-06-09T22:26:00Z,-4.45
LeBelle,Goods,2016-06-09T22:28:00Z,-4.38
LeBelle,Goods,2016-07-01T21:51:00Z,-44.11
LeBelle,Goods,2016-07-01T22:30:00Z,-13.17
LeBelle,Goods,2016-07-11T22:13:00Z,-65.78
LeBelle,Goods,2016-07-14T22:21:00Z,-72.68
LeBelle,Goods,2016-07-18T17:03:00Z,-50.35
LeBelle,Goods,2016-07-18T21:39:00Z,1026
LeBelle,Goods,2016-07-18T21:43:00Z,2.14
LeBelle,Goods,2016-07-18T22:25:00Z,26
LeBelle,Goods,2016-07-19T17:32:00Z,-102.98
LeBelle,Goods,2016-07-06T20:52:00Z,-20.82
LeBelle,Goods,2016-07-06T20:56:00Z,-10.2
LeBelle,Goods,2016-07-06T21:20:00Z,-10.09
LeBelle,Goods,2016-07-06T21:20:00Z,10.09
LeBelle,Goods,2016-07-06T21:21:00Z,-10.09
LeBelle,Goods,2016-07-08T21:24:00Z,-16.91
LeBelle,Goods,2016-07-08T21:54:00Z,-19.01
LeBelle,Goods,2016-05-16T19:23:00Z,21.9
LeBelle,Goods,2016-05-17T17:43:00Z,28.5
LeBelle,Goods,2016-05-17T17:48:00Z,41.8
LeBelle,Goods,2016-05-17T18:38:00Z,23.4
LeBelle,Goods,2016-05-17T23:15:00Z,23.4
LeBelle,Goods,2016-05-18T19:12:00Z,22.1
LeBelle,Goods,2016-05-18T17:34:00Z,17.25
LeBelle,Goods,2016-05-18T18:20:00Z,27
LeBelle,Goods,2016-05-19T19:33:00Z,28.9
LeBelle,Goods,2016-05-19T19:39:00Z,28.9
LeBelle,Goods,2016-05-19T19:42:00Z,27.2
LeBelle,Goods,2016-05-20T19:14:00Z,18
LeBelle,Goods,2016-05-20T19:34:00Z,32
LeBelle,Goods,2016-05-20T19:42:00Z,28.5
LeBelle,Goods,2016-05-20T16:26:00Z,28.5
LeBelle,Goods,2016-05-20T16:52:00Z,-28.5
LeBelle,Goods,2016-05-20T18:43:00Z,26
LeBelle,Goods,2016-05-20T18:46:00Z,23.4
LeBelle,Goods,2016-05-20T20:22:00Z,27
LeBelle,Goods,2016-05-20T20:36:00Z,20.7
LeBelle,Goods,2016-05-20T22:27:00Z,18
LeBelle,Goods,2016-05-20T22:33:00Z,24.3
LeBelle,Goods,2016-05-20T23:34:00Z,26
LeBelle,Goods,2016-05-21T00:04:00Z,32.4
LeBelle,Goods,2016-05-21T00:26:00Z,27
LeBelle,Goods,2016-05-21T00:40:00Z,6
LeBelle,Goods,2016-05-21T17:58:00Z,23.4
LeBelle,Goods,2016-05-21T18:31:00Z,26.1
LeBelle,Goods,2016-05-23T17:54:00Z,29
LeBelle,Goods,2016-05-23T18:02:00Z,26
LeBelle,Goods,2016-05-23T18:02:00Z,6
LeBelle,Goods,2016-05-23T18:02:00Z,3
LeBelle,Goods,2016-05-23T20:19:00Z,16
LeBelle,Goods,2016-05-23T20:44:00Z,12
LeBelle,Goods,2016-05-23T20:50:00Z,26
LeBelle,Goods,2016-05-24T19:36:00Z,26
LeBelle,Goods,2016-05-24T17:11:00Z,25.2
LeBelle,Goods,2016-05-24T17:19:00Z,57
LeBelle,Goods,2016-05-24T17:26:00Z,34
LeBelle,Goods,2016-05-24T18:37:00Z,23.8
LeBelle,Goods,2016-05-24T18:50:00Z,28.8
LeBelle,Goods,2016-05-24T18:52:00Z,22.1
LeBelle,Goods,2016-05-24T23:00:00Z,47
LeBelle,Goods,2016-05-25T19:45:00Z,31
LeBelle,Goods,2016-05-25T17:41:00Z,26
LeBelle,Goods,2016-05-25T17:53:00Z,26
LeBelle,Goods,2016-05-25T17:53:00Z,26
LeBelle,Goods,2016-05-25T18:05:00Z,28
LeBelle,Goods,2016-05-25T18:23:00Z,23
LeBelle,Goods,2016-05-25T18:30:00Z,20.7
LeBelle,Goods,2016-05-25T18:41:00Z,20
LeBelle,Goods,2016-05-25T20:48:00Z,38
LeBelle,Goods,2016-05-25T20:59:00Z,36.1
LeBelle,Goods,2016-05-25T21:13:00Z,23
LeBelle,Goods,2016-05-25T21:15:00Z,23
LeBelle,Goods,2016-05-25T21:18:00Z,23
LeBelle,Goods,2016-05-25T21:30:00Z,26.01
LeBelle,Goods,2016-05-25T22:19:00Z,-23
LeBelle,Goods,2016-05-26T19:10:00Z,18
LeBelle,Goods,2016-05-26T19:18:00Z,31
LeBelle,Goods,2016-05-26T19:51:00Z,30
LeBelle,Goods,2016-05-26T17:42:00Z,23
LeBelle,Goods,2016-05-26T17:55:00Z,26
LeBelle,Goods,2016-05-26T18:22:00Z,19.5
LeBelle,Goods,2016-05-26T18:29:00Z,60
LeBelle,Goods,2016-05-26T18:47:00Z,23
LeBelle,Goods,2016-05-26T20:13:00Z,17.25
LeBelle,Goods,2016-05-26T20:18:00Z,43.5
LeBelle,Goods,2016-05-26T20:38:00Z,46
LeBelle,Goods,2016-05-26T20:49:00Z,34
LeBelle,Goods,2016-05-26T20:57:00Z,26
LeBelle,Goods,2016-05-26T21:01:00Z,99
LeBelle,Goods,2016-05-27T17:12:00Z,9
LeBelle,Goods,2016-05-27T17:34:00Z,28
LeBelle,Goods,2016-05-27T18:31:00Z,32
LeBelle,Goods,2016-05-27T18:42:00Z,28
LeBelle,Goods,2016-05-27T20:18:00Z,23
LeBelle,Goods,2016-05-27T20:20:00Z,24
LeBelle,Goods,2016-05-27T20:29:00Z,25.2
LeBelle,Goods,2016-05-27T20:36:00Z,39
LeBelle,Goods,2016-05-27T22:43:00Z,72
LeBelle,Goods,2016-05-27T22:46:00Z,28
LeBelle,Goods,2016-05-27T22:56:00Z,28
LeBelle,Goods,2016-05-27T23:51:00Z,24
LeBelle,Goods,2016-05-31T17:40:00Z,26
LeBelle,Goods,2016-06-01T19:38:00Z,26.25
LeBelle,Goods,2016-06-01T19:50:00Z,30
LeBelle,Goods,2016-06-01T17:16:00Z,26
LeBelle,Goods,2016-06-01T17:30:00Z,20
LeBelle,Goods,2016-06-01T18:34:00Z,27
LeBelle,Goods,2016-06-01T20:36:00Z,92.7
LeBelle,Goods,2016-06-01T21:12:00Z,26
LeBelle,Goods,2016-06-01T21:17:00Z,25.65
LeBelle,Goods,2016-06-02T01:50:00Z,19.2
LeBelle,Goods,2016-06-02T02:26:00Z,28
LeBelle,Goods,2016-06-02T02:29:00Z,19.2
LeBelle,Goods,2016-06-02T02:34:00Z,24.22
LeBelle,Goods,2016-06-02T02:51:00Z,26
LeBelle,Goods,2016-06-10T17:47:00Z,26
LeBelle,Goods,2016-06-10T18:24:00Z,9.35
LeBelle,Goods,2016-06-10T18:45:00Z,35
LeBelle,Goods,2016-06-10T18:48:00Z,28
LeBelle,Goods,2016-06-10T18:57:00Z,11
LeBelle,Goods,2016-06-11T00:17:00Z,20.4
LeBelle,Goods,2016-06-11T00:18:00Z,32.3
LeBelle,Goods,2016-06-11T00:20:00Z,11.05
LeBelle,Goods,2016-06-11T01:23:00Z,22.8
LeBelle,Goods,2016-06-13T19:57:00Z,48.5
LeBelle,Goods,2016-06-13T17:54:00Z,24
LeBelle,Goods,2016-06-13T18:43:00Z,24
